Namespace(aux_classes=4, batch_size=16, burnin=10, conv_bias=True, delta_t=1, epochs=400, fc_bias=True, init_gain_backbone=0.5, init_gain_fc=1, k1=7, k2=7, log_int=10, lr=1e-07, lr_div=100, n_train=25, none_act=0.05, oc1=8, oc2=24, reset=1, save_int=5, target_act=0.95, tau_mem_high=20, tau_mem_low=20, tau_ref_high=2.857142857142857, tau_ref_low=2.857142857142857, tau_syn_high=7.5, tau_syn_low=7.5, thr=0.5, train_samples=100)
4dc5d819-c5a8-445e-aac3-db6cf90e484c
Start Training Backbone
Epoch 1 | Batch 0/157 | Loss 33669.648438 | Rotate Loss 36253.335938 | Time 5.074500
Epoch 2 | Batch 20/157 | Loss 34210.435640 | Rotate Loss 35801.044643 | Time 5.176314
Epoch 2 | Batch 30/157 | Loss 34400.254536 | Rotate Loss 35860.312248 | Time 5.235309
Epoch 2 | Batch 40/157 | Loss 34313.369188 | Rotate Loss 35736.477515 | Time 5.208623
Epoch 2 | Batch 50/157 | Loss 34361.139323 | Rotate Loss 35867.502757 | Time 5.412080
Epoch 2 | Batch 60/157 | Loss 34348.760822 | Rotate Loss 35891.448386 | Time 5.256317
Epoch 2 | Batch 70/157 | Loss 34354.973206 | Rotate Loss 35749.379842 | Time 5.137053
Epoch 2 | Batch 80/157 | Loss 34296.647811 | Rotate Loss 35615.902778 | Time 5.206931
Epoch 2 | Batch 90/157 | Loss 34290.170072 | Rotate Loss 35527.240900 | Time 5.147439
Epoch 2 | Batch 100/157 | Loss 34266.278620 | Rotate Loss 35360.800975 | Time 5.292639
Epoch 2 | Batch 110/157 | Loss 34281.517420 | Rotate Loss 35263.805110 | Time 5.159727
Epoch 2 | Batch 120/157 | Loss 34263.495222 | Rotate Loss 35117.036480 | Time 5.215748
Epoch 2 | Batch 130/157 | Loss 34265.956107 | Rotate Loss 35007.509602 | Time 5.304743
Epoch 2 | Batch 140/157 | Loss 34283.317736 | Rotate Loss 35063.692764 | Time 5.212428
Epoch 2 | Batch 150/157 | Loss 34280.652318 | Rotate Loss 35029.157750 | Time 5.262106
Epoch 2 : Accuracy 3.820000, Rotate Accuracy 29.390000, Time 915.975789
Epoch 3 | Batch 0/157 | Loss 34303.425781 | Rotate Loss 35351.820312 | Time 5.144682
Epoch 3 | Batch 10/157 | Loss 34024.389560 | Rotate Loss 34530.784091 | Time 5.312129
Epoch 3 | Batch 20/157 | Loss 33941.461496 | Rotate Loss 35166.125000 | Time 5.287294
Epoch 3 | Batch 30/157 | Loss 33947.801663 | Rotate Loss 35299.132308 | Time 5.322650
Epoch 3 | Batch 40/157 | Loss 33884.745998 | Rotate Loss 35103.848704 | Time 5.270417
Epoch 3 | Batch 50/157 | Loss 33977.265778 | Rotate Loss 35279.926317 | Time 5.580216
Epoch 3 | Batch 60/157 | Loss 33926.915407 | Rotate Loss 35252.476819 | Time 5.393340
Epoch 3 | Batch 70/157 | Loss 33932.797150 | Rotate Loss 35122.376871 | Time 5.179263
Epoch 3 | Batch 80/157 | Loss 33893.859640 | Rotate Loss 35005.697242 | Time 5.237553
Epoch 3 | Batch 90/157 | Loss 33900.589951 | Rotate Loss 34962.022665 | Time 5.168798
Epoch 3 | Batch 100/157 | Loss 33872.348875 | Rotate Loss 34804.312809 | Time 5.227814
Epoch 3 | Batch 110/157 | Loss 33845.270587 | Rotate Loss 34749.028575 | Time 5.276422
Epoch 3 | Batch 120/157 | Loss 33812.870593 | Rotate Loss 34587.848915 | Time 5.239419
Epoch 3 | Batch 130/157 | Loss 33804.365816 | Rotate Loss 34519.933743 | Time 5.274804
Epoch 3 | Batch 140/157 | Loss 33831.719830 | Rotate Loss 34626.864029 | Time 5.249190
Epoch 3 | Batch 150/157 | Loss 33812.659548 | Rotate Loss 34573.348096 | Time 5.316161
Epoch 3 : Accuracy 4.220000, Rotate Accuracy 29.920000, Time 923.802357
Epoch 4 | Batch 0/157 | Loss 33430.925781 | Rotate Loss 33204.585938 | Time 5.025979
Epoch 4 | Batch 10/157 | Loss 33695.299006 | Rotate Loss 34224.012784 | Time 5.271420
Epoch 4 | Batch 20/157 | Loss 33448.476190 | Rotate Loss 34834.485119 | Time 5.246456
Epoch 4 | Batch 30/157 | Loss 33489.009010 | Rotate Loss 34912.233115 | Time 5.172014
Epoch 4 | Batch 40/157 | Loss 33414.560595 | Rotate Loss 34665.390053 | Time 5.209237
Epoch 4 | Batch 50/157 | Loss 33525.913067 | Rotate Loss 35026.662071 | Time 5.223999
Epoch 4 | Batch 60/157 | Loss 33505.699955 | Rotate Loss 35070.496670 | Time 5.169802
Epoch 4 | Batch 70/157 | Loss 33390.043822 | Rotate Loss 34946.863776 | Time 5.218126
Epoch 4 | Batch 80/157 | Loss 33344.698085 | Rotate Loss 34844.556038 | Time 5.133477
Epoch 4 | Batch 90/157 | Loss 33369.016677 | Rotate Loss 34760.543098 | Time 5.180027
Epoch 4 | Batch 100/157 | Loss 33330.859356 | Rotate Loss 34613.271040 | Time 5.338785
Epoch 4 | Batch 110/157 | Loss 33324.661071 | Rotate Loss 34545.814119 | Time 5.304623
Epoch 4 | Batch 120/157 | Loss 33294.158671 | Rotate Loss 34358.302492 | Time 5.306344
Epoch 4 | Batch 130/157 | Loss 33291.058519 | Rotate Loss 34255.997257 | Time 5.371434
Epoch 4 | Batch 140/157 | Loss 33298.088223 | Rotate Loss 34331.885306 | Time 5.285972
Epoch 4 | Batch 150/157 | Loss 33283.801247 | Rotate Loss 34303.685172 | Time 5.201637
Epoch 4 : Accuracy 4.260000, Rotate Accuracy 29.480000, Time 918.275482
Epoch 5 | Batch 0/157 | Loss 33159.527344 | Rotate Loss 32874.531250 | Time 5.032096
Epoch 5 | Batch 10/157 | Loss 33160.162464 | Rotate Loss 33752.954545 | Time 5.414443
Epoch 5 | Batch 20/157 | Loss 32710.722749 | Rotate Loss 34766.584449 | Time 5.363175
Epoch 5 | Batch 30/157 | Loss 32972.622543 | Rotate Loss 34814.705141 | Time 5.218813
Epoch 5 | Batch 40/157 | Loss 32988.039396 | Rotate Loss 34663.454649 | Time 5.140346
Epoch 5 | Batch 50/157 | Loss 33010.840648 | Rotate Loss 34854.377757 | Time 5.333436
Epoch 5 | Batch 60/157 | Loss 33041.129611 | Rotate Loss 34837.592469 | Time 5.214889
Epoch 5 | Batch 70/157 | Loss 32982.944075 | Rotate Loss 34697.494608 | Time 5.172537
Epoch 5 | Batch 80/157 | Loss 32924.216170 | Rotate Loss 34568.825617 | Time 5.330094
Epoch 5 | Batch 90/157 | Loss 32912.147214 | Rotate Loss 34393.982229 | Time 5.220389
Epoch 5 | Batch 100/157 | Loss 32868.409054 | Rotate Loss 34234.797184 | Time 5.267438
Epoch 5 | Batch 110/157 | Loss 32859.354395 | Rotate Loss 34207.385206 | Time 5.227210
Epoch 5 | Batch 120/157 | Loss 32863.487474 | Rotate Loss 34050.077221 | Time 5.235044
Epoch 5 | Batch 130/157 | Loss 32870.573086 | Rotate Loss 33941.845360 | Time 5.178982
Epoch 5 | Batch 140/157 | Loss 32893.212032 | Rotate Loss 34019.753546 | Time 5.443622
Epoch 5 | Batch 150/157 | Loss 32877.833493 | Rotate Loss 33973.096596 | Time 5.275880
Epoch 5 : Accuracy 4.060000, Rotate Accuracy 29.400000, Time 922.376745
Epoch 6 | Batch 0/157 | Loss 31656.888672 | Rotate Loss 33084.312500 | Time 5.040860
Epoch 6 | Batch 10/157 | Loss 32074.089311 | Rotate Loss 33434.846591 | Time 5.154716
Epoch 6 | Batch 20/157 | Loss 32103.094494 | Rotate Loss 34098.664807 | Time 5.319118
Epoch 6 | Batch 30/157 | Loss 32391.589781 | Rotate Loss 34294.213710 | Time 5.370567
Epoch 6 | Batch 40/157 | Loss 32395.456031 | Rotate Loss 34125.845274 | Time 5.264902
Epoch 6 | Batch 50/157 | Loss 32461.617264 | Rotate Loss 34299.732843 | Time 5.345859
Epoch 6 | Batch 60/157 | Loss 32463.310195 | Rotate Loss 34383.273950 | Time 5.352122
Epoch 6 | Batch 70/157 | Loss 32467.188738 | Rotate Loss 34244.521897 | Time 5.145829
Epoch 6 | Batch 80/157 | Loss 32437.905165 | Rotate Loss 34071.396316 | Time 5.160157
Epoch 6 | Batch 90/157 | Loss 32398.141247 | Rotate Loss 34008.080271 | Time 5.221226
Epoch 6 | Batch 100/157 | Loss 32373.786452 | Rotate Loss 33918.832225 | Time 5.242785
Epoch 6 | Batch 110/157 | Loss 32357.645552 | Rotate Loss 33868.243243 | Time 5.283105
Epoch 6 | Batch 120/157 | Loss 32331.389495 | Rotate Loss 33763.391723 | Time 5.210870
Epoch 6 | Batch 130/157 | Loss 32327.923008 | Rotate Loss 33690.990398 | Time 5.386741
Epoch 6 | Batch 140/157 | Loss 32347.750513 | Rotate Loss 33785.150709 | Time 5.252861
Epoch 6 | Batch 150/157 | Loss 32319.612635 | Rotate Loss 33743.219940 | Time 5.227133
Epoch 6 : Accuracy 3.840000, Rotate Accuracy 29.190000, Time 920.642325
Epoch 7 | Batch 0/157 | Loss 31446.164062 | Rotate Loss 32718.851562 | Time 4.942024
Epoch 7 | Batch 10/157 | Loss 31981.514560 | Rotate Loss 33357.267756 | Time 5.199879
Epoch 7 | Batch 20/157 | Loss 31743.931083 | Rotate Loss 33938.712798 | Time 5.454004
Epoch 7 | Batch 30/157 | Loss 31962.045678 | Rotate Loss 34103.580393 | Time 5.326874
Epoch 7 | Batch 40/157 | Loss 31984.673685 | Rotate Loss 33981.485709 | Time 5.273869
Epoch 7 | Batch 50/157 | Loss 32061.297564 | Rotate Loss 34241.882966 | Time 5.254521
Epoch 7 | Batch 60/157 | Loss 31999.748655 | Rotate Loss 34313.141265 | Time 5.384692
Epoch 7 | Batch 70/157 | Loss 31937.975682 | Rotate Loss 34266.812390 | Time 5.247033
Epoch 7 | Batch 80/157 | Loss 31928.190104 | Rotate Loss 34021.030768 | Time 5.312730
Epoch 7 | Batch 90/157 | Loss 31901.176232 | Rotate Loss 33855.689217 | Time 5.419786
Epoch 7 | Batch 100/157 | Loss 31920.567141 | Rotate Loss 33711.353032 | Time 5.306560
Epoch 7 | Batch 110/157 | Loss 31927.790611 | Rotate Loss 33654.836078 | Time 5.273231
Epoch 7 | Batch 120/157 | Loss 31891.034624 | Rotate Loss 33496.339424 | Time 5.336993
Epoch 7 | Batch 130/157 | Loss 31896.642161 | Rotate Loss 33434.397125 | Time 5.261949
Epoch 7 | Batch 140/157 | Loss 31918.027288 | Rotate Loss 33517.377937 | Time 5.407194
Epoch 7 | Batch 150/157 | Loss 31896.833777 | Rotate Loss 33477.504863 | Time 5.308801
Epoch 7 : Accuracy 4.160000, Rotate Accuracy 29.230000, Time 934.780739
Epoch 8 | Batch 0/157 | Loss 30555.673828 | Rotate Loss 31904.687500 | Time 4.943619
Epoch 8 | Batch 10/157 | Loss 31236.303977 | Rotate Loss 32432.708097 | Time 5.342062
Epoch 8 | Batch 20/157 | Loss 31137.359375 | Rotate Loss 33406.792039 | Time 5.411167
Epoch 8 | Batch 30/157 | Loss 31390.177419 | Rotate Loss 33418.924899 | Time 5.288922
Epoch 8 | Batch 40/157 | Loss 31346.179402 | Rotate Loss 33359.705602 | Time 5.493972
Epoch 8 | Batch 50/157 | Loss 31366.468597 | Rotate Loss 33636.839308 | Time 5.468396
Epoch 8 | Batch 60/157 | Loss 31355.667232 | Rotate Loss 33626.847208 | Time 5.325429
Epoch 8 | Batch 70/157 | Loss 31364.678697 | Rotate Loss 33571.555018 | Time 5.188349
Epoch 8 | Batch 80/157 | Loss 31367.225043 | Rotate Loss 33475.366416 | Time 5.252048
Epoch 8 | Batch 90/157 | Loss 31373.861779 | Rotate Loss 33362.148609 | Time 5.260730
Epoch 8 | Batch 100/157 | Loss 31339.469446 | Rotate Loss 33325.627243 | Time 5.330652
Epoch 8 | Batch 110/157 | Loss 31355.173054 | Rotate Loss 33299.803209 | Time 5.291538
Epoch 8 | Batch 120/157 | Loss 31312.344493 | Rotate Loss 33133.810240 | Time 5.339731
Epoch 8 | Batch 130/157 | Loss 31331.011838 | Rotate Loss 33053.191555 | Time 5.377190
Epoch 8 | Batch 140/157 | Loss 31340.460854 | Rotate Loss 33104.730053 | Time 5.275085
Epoch 8 | Batch 150/157 | Loss 31327.638607 | Rotate Loss 33100.332730 | Time 5.215043
Epoch 8 : Accuracy 4.420000, Rotate Accuracy 29.130000, Time 930.727106
Epoch 9 | Batch 0/157 | Loss 31642.064453 | Rotate Loss 34253.492188 | Time 4.958784
Epoch 9 | Batch 10/157 | Loss 31086.408026 | Rotate Loss 32990.982244 | Time 5.272518
Epoch 9 | Batch 20/157 | Loss 30839.648344 | Rotate Loss 33316.656250 | Time 5.277563
Epoch 9 | Batch 30/157 | Loss 31003.623047 | Rotate Loss 33478.386845 | Time 5.352983
Epoch 9 | Batch 40/157 | Loss 31093.214320 | Rotate Loss 33322.507050 | Time 5.402149
Epoch 9 | Batch 50/157 | Loss 31195.890778 | Rotate Loss 33549.065104 | Time 5.322843
Epoch 9 | Batch 60/157 | Loss 31240.632556 | Rotate Loss 33561.957223 | Time 5.290875
Epoch 9 | Batch 70/157 | Loss 31247.100682 | Rotate Loss 33456.457306 | Time 5.188147
Epoch 9 | Batch 80/157 | Loss 31159.267867 | Rotate Loss 33298.809414 | Time 5.197736
Epoch 9 | Batch 90/157 | Loss 31164.277387 | Rotate Loss 33204.336367 | Time 5.313251
Epoch 9 | Batch 100/157 | Loss 31119.441445 | Rotate Loss 33042.373221 | Time 5.486876
Epoch 9 | Batch 110/157 | Loss 31070.132249 | Rotate Loss 32994.084811 | Time 5.323072
Epoch 9 | Batch 120/157 | Loss 31023.832774 | Rotate Loss 32882.854791 | Time 5.333251
Epoch 9 | Batch 130/157 | Loss 31021.088860 | Rotate Loss 32752.353411 | Time 5.370631
Epoch 9 | Batch 140/157 | Loss 31048.124820 | Rotate Loss 32867.964373 | Time 5.217915
Epoch 9 | Batch 150/157 | Loss 30993.312849 | Rotate Loss 32862.114911 | Time 5.316352
Epoch 9 : Accuracy 4.080000, Rotate Accuracy 29.200000, Time 931.251949
Epoch 10 | Batch 0/157 | Loss 31987.089844 | Rotate Loss 32939.210938 | Time 4.962987
Epoch 10 | Batch 10/157 | Loss 30848.218572 | Rotate Loss 32401.019176 | Time 5.332364
Epoch 10 | Batch 20/157 | Loss 30735.132533 | Rotate Loss 33214.090774 | Time 5.202310
Epoch 10 | Batch 30/157 | Loss 30814.169355 | Rotate Loss 33250.366935 | Time 5.339292
Epoch 10 | Batch 40/157 | Loss 30720.118378 | Rotate Loss 33076.614329 | Time 5.277914
Epoch 10 | Batch 50/157 | Loss 30692.684360 | Rotate Loss 33276.978554 | Time 5.212706
Epoch 10 | Batch 60/157 | Loss 30667.452004 | Rotate Loss 33237.300973 | Time 5.262846
Epoch 10 | Batch 70/157 | Loss 30634.054467 | Rotate Loss 33122.173195 | Time 5.185801
Epoch 10 | Batch 80/157 | Loss 30528.976972 | Rotate Loss 32982.145833 | Time 5.420323
Epoch 10 | Batch 90/157 | Loss 30493.142385 | Rotate Loss 32903.193767 | Time 5.171473
Epoch 10 | Batch 100/157 | Loss 30470.679185 | Rotate Loss 32822.026996 | Time 5.192147
Epoch 10 | Batch 110/157 | Loss 30501.347639 | Rotate Loss 32727.707418 | Time 5.208814
Epoch 10 | Batch 120/157 | Loss 30484.935498 | Rotate Loss 32596.156379 | Time 5.231163
Epoch 10 | Batch 130/157 | Loss 30509.242978 | Rotate Loss 32530.481453 | Time 5.136317
Epoch 10 | Batch 140/157 | Loss 30509.060145 | Rotate Loss 32617.557236 | Time 5.133836
Epoch 10 | Batch 150/157 | Loss 30469.010736 | Rotate Loss 32616.930877 | Time 5.144882
Epoch 10 : Accuracy 4.600000, Rotate Accuracy 28.940000, Time 917.904104
Epoch 11 | Batch 0/157 | Loss 29867.326172 | Rotate Loss 31329.984375 | Time 5.023070
Epoch 11 | Batch 10/157 | Loss 30314.641868 | Rotate Loss 31795.787642 | Time 5.268519
Epoch 11 | Batch 20/157 | Loss 30026.202567 | Rotate Loss 32674.933408 | Time 5.230014
Epoch 11 | Batch 30/157 | Loss 30177.286416 | Rotate Loss 32915.308216 | Time 5.202087
Epoch 11 | Batch 40/157 | Loss 30176.754335 | Rotate Loss 32642.871570 | Time 5.278772
Epoch 11 | Batch 50/157 | Loss 30165.592448 | Rotate Loss 32908.641391 | Time 5.255806
Epoch 11 | Batch 60/157 | Loss 30092.831295 | Rotate Loss 32947.288934 | Time 5.214825
Epoch 11 | Batch 70/157 | Loss 30031.924681 | Rotate Loss 32870.526629 | Time 5.247150
Epoch 11 | Batch 80/157 | Loss 29973.330729 | Rotate Loss 32774.447627 | Time 5.251930
Epoch 11 | Batch 90/157 | Loss 29964.111993 | Rotate Loss 32668.186212 | Time 5.160785
Epoch 11 | Batch 100/157 | Loss 29977.873936 | Rotate Loss 32517.446705 | Time 5.156563
Epoch 11 | Batch 110/157 | Loss 29967.023050 | Rotate Loss 32448.254293 | Time 5.155576
Epoch 11 | Batch 120/157 | Loss 29904.043033 | Rotate Loss 32319.809917 | Time 5.356120
Epoch 11 | Batch 130/157 | Loss 29912.626565 | Rotate Loss 32218.643607 | Time 5.278616
Epoch 11 | Batch 140/157 | Loss 29969.600136 | Rotate Loss 32286.306571 | Time 5.183886
Epoch 11 | Batch 150/157 | Loss 29970.375103 | Rotate Loss 32294.644454 | Time 5.168619
Epoch 11 : Accuracy 4.480000, Rotate Accuracy 28.910000, Time 925.555376
Epoch 12 | Batch 0/157 | Loss 29586.957031 | Rotate Loss 31278.609375 | Time 4.996834
Epoch 12 | Batch 10/157 | Loss 29503.591974 | Rotate Loss 31940.556818 | Time 5.398319
Epoch 12 | Batch 20/157 | Loss 29090.309710 | Rotate Loss 32567.830729 | Time 5.451213
Epoch 12 | Batch 30/157 | Loss 29447.103012 | Rotate Loss 32659.193800 | Time 5.193846
Epoch 12 | Batch 40/157 | Loss 29499.698218 | Rotate Loss 32423.246570 | Time 5.174137
Epoch 12 | Batch 50/157 | Loss 29569.859337 | Rotate Loss 32676.494638 | Time 5.301026
Epoch 12 | Batch 60/157 | Loss 29627.039799 | Rotate Loss 32615.180200 | Time 5.210718
Epoch 12 | Batch 70/157 | Loss 29595.109320 | Rotate Loss 32497.944872 | Time 5.332035
Epoch 12 | Batch 80/157 | Loss 29545.343919 | Rotate Loss 32338.296779 | Time 5.314122
Epoch 12 | Batch 90/157 | Loss 29551.118261 | Rotate Loss 32213.020519 | Time 5.270984
Epoch 12 | Batch 100/157 | Loss 29550.684425 | Rotate Loss 32104.354811 | Time 5.281109
Epoch 12 | Batch 110/157 | Loss 29552.680514 | Rotate Loss 32075.746762 | Time 5.297386
Epoch 12 | Batch 120/157 | Loss 29492.719880 | Rotate Loss 31980.046810 | Time 5.359661
Epoch 12 | Batch 130/157 | Loss 29487.716573 | Rotate Loss 31947.734017 | Time 5.308535
Epoch 12 | Batch 140/157 | Loss 29524.174188 | Rotate Loss 32042.392675 | Time 5.174515
Epoch 12 | Batch 150/157 | Loss 29514.485630 | Rotate Loss 32033.476200 | Time 5.196060
Epoch 12 : Accuracy 3.760000, Rotate Accuracy 28.550000, Time 936.510227
Epoch 13 | Batch 0/157 | Loss 28719.210938 | Rotate Loss 31022.031250 | Time 4.909324
Epoch 13 | Batch 10/157 | Loss 28938.770597 | Rotate Loss 31485.164773 | Time 5.197186
Epoch 13 | Batch 20/157 | Loss 28809.559152 | Rotate Loss 32286.888393 | Time 5.263581
Epoch 13 | Batch 30/157 | Loss 29066.229839 | Rotate Loss 32470.183216 | Time 5.284643
Epoch 13 | Batch 40/157 | Loss 28998.888291 | Rotate Loss 32240.285061 | Time 5.264059
Epoch 13 | Batch 50/157 | Loss 29138.728477 | Rotate Loss 32450.827053 | Time 5.258879
Epoch 13 | Batch 60/157 | Loss 29211.250064 | Rotate Loss 32404.138320 | Time 5.255437
Epoch 13 | Batch 70/157 | Loss 29152.666978 | Rotate Loss 32298.449714 | Time 5.323163
Epoch 13 | Batch 80/157 | Loss 29129.536675 | Rotate Loss 32139.765046 | Time 5.383136
Epoch 13 | Batch 90/157 | Loss 29075.480512 | Rotate Loss 32033.741844 | Time 5.254869
Epoch 13 | Batch 100/157 | Loss 29081.246074 | Rotate Loss 31952.162438 | Time 5.153732
Epoch 13 | Batch 110/157 | Loss 29038.789450 | Rotate Loss 31902.497396 | Time 5.128258
Epoch 13 | Batch 120/157 | Loss 28993.489718 | Rotate Loss 31772.823218 | Time 5.264356
Epoch 13 | Batch 130/157 | Loss 28999.621168 | Rotate Loss 31722.398139 | Time 5.292802
Epoch 13 | Batch 140/157 | Loss 29019.945035 | Rotate Loss 31798.521387 | Time 5.302397
Epoch 13 | Batch 150/157 | Loss 29001.069433 | Rotate Loss 31822.394712 | Time 5.189171
Epoch 13 : Accuracy 4.080000, Rotate Accuracy 28.550000, Time 919.297256
Epoch 14 | Batch 0/157 | Loss 28916.404297 | Rotate Loss 31494.578125 | Time 5.017991
Epoch 14 | Batch 10/157 | Loss 28560.583984 | Rotate Loss 31156.593040 | Time 5.275205
Epoch 14 | Batch 20/157 | Loss 28347.335100 | Rotate Loss 31849.176711 | Time 5.212242
Epoch 14 | Batch 30/157 | Loss 28544.550655 | Rotate Loss 32161.833165 | Time 5.383682
Epoch 14 | Batch 40/157 | Loss 28547.665015 | Rotate Loss 31971.812119 | Time 5.505656
Epoch 14 | Batch 50/157 | Loss 28710.544998 | Rotate Loss 32154.494638 | Time 5.401160
Epoch 14 | Batch 60/157 | Loss 28691.851979 | Rotate Loss 32183.832608 | Time 5.273710
Epoch 14 | Batch 70/157 | Loss 28651.709204 | Rotate Loss 32098.130832 | Time 5.267376
Epoch 14 | Batch 80/157 | Loss 28604.212553 | Rotate Loss 31964.185378 | Time 5.305392
Epoch 14 | Batch 90/157 | Loss 28576.913676 | Rotate Loss 31874.599073 | Time 5.331761
Epoch 14 | Batch 100/157 | Loss 28583.340656 | Rotate Loss 31759.803063 | Time 5.274826
Epoch 14 | Batch 110/157 | Loss 28563.454709 | Rotate Loss 31717.947002 | Time 5.334039
Epoch 14 | Batch 120/157 | Loss 28518.255068 | Rotate Loss 31628.712423 | Time 5.301198
Epoch 14 | Batch 130/157 | Loss 28560.143711 | Rotate Loss 31542.817331 | Time 5.366014
Epoch 14 | Batch 140/157 | Loss 28591.350787 | Rotate Loss 31642.487644 | Time 5.270376
Epoch 14 | Batch 150/157 | Loss 28600.325836 | Rotate Loss 31636.760813 | Time 5.184370
Epoch 14 : Accuracy 3.940000, Rotate Accuracy 28.410000, Time 930.928521
Epoch 15 | Batch 0/157 | Loss 29356.298828 | Rotate Loss 31983.531250 | Time 4.986595
Epoch 15 | Batch 10/157 | Loss 28337.219815 | Rotate Loss 31329.100142 | Time 5.272683
Epoch 15 | Batch 20/157 | Loss 28356.136812 | Rotate Loss 31785.969866 | Time 5.183402
Epoch 15 | Batch 30/157 | Loss 28448.909715 | Rotate Loss 31787.574345 | Time 5.189255
Epoch 15 | Batch 40/157 | Loss 28327.689977 | Rotate Loss 31641.835747 | Time 5.196393
