Namespace(aux_classes=4, batch_size=32, burnin=10, conv_bias=True, dataset='ASL-DVS', delta_t=1, epochs=400, fc_bias=True, init_gain_backbone=0.5, init_gain_fc=1, k1=7, k2=7, log_int=10, lr=1e-06, lr_div=100, n_train=14, none_act=0.05, oc1=8, oc2=24, reset=1, save_int=5, target_act=0.95, tau_mem_high=20, tau_mem_low=20, tau_ref_high=2.857142857142857, tau_ref_low=2.857142857142857, tau_syn_high=7.5, tau_syn_low=7.5, thr=0.5, train_samples=300)
06528bf4-f026-4d7d-9840-f08415bb6b4e
Start Training Backbone
Epoch 1 | Batch 0/132 | Loss 4287.578125 | Rotate Loss 4570.156250 | Time 0.901375
Epoch 5 | Batch 130/132 | Loss 3196.341968 | Rotate Loss 3571.379473 | Time 0.959479
Epoch 5 : Accuracy 7.261905, Rotate Accuracy 25.083333, Time 269.675643
Epoch 6 | Batch 0/132 | Loss 3170.468994 | Rotate Loss 3509.062500 | Time 0.993560
Epoch 6 | Batch 10/132 | Loss 3111.277144 | Rotate Loss 3420.904830 | Time 0.954760
Epoch 6 | Batch 20/132 | Loss 3126.850284 | Rotate Loss 3447.142485 | Time 0.954893
Epoch 6 | Batch 30/132 | Loss 3083.272335 | Rotate Loss 3438.586442 | Time 0.956473
Epoch 6 | Batch 40/132 | Loss 3079.384849 | Rotate Loss 3443.653201 | Time 0.958776
Epoch 6 | Batch 50/132 | Loss 3058.264778 | Rotate Loss 3432.017616 | Time 0.938968
Epoch 6 | Batch 60/132 | Loss 3053.062252 | Rotate Loss 3417.954022 | Time 0.939495
Epoch 6 | Batch 70/132 | Loss 3047.793247 | Rotate Loss 3421.743343 | Time 0.939023
Epoch 6 | Batch 80/132 | Loss 3036.379777 | Rotate Loss 3413.904514 | Time 0.938650
Epoch 6 | Batch 90/132 | Loss 3032.302447 | Rotate Loss 3406.311427 | Time 0.938755
Epoch 6 | Batch 100/132 | Loss 3019.468015 | Rotate Loss 3395.507271 | Time 0.937568
Epoch 6 | Batch 110/132 | Loss 3017.186281 | Rotate Loss 3386.596143 | Time 0.937166
Epoch 6 | Batch 120/132 | Loss 3010.658944 | Rotate Loss 3380.941923 | Time 0.938259
Epoch 6 | Batch 130/132 | Loss 3004.639885 | Rotate Loss 3375.507753 | Time 0.939883
Epoch 6 : Accuracy 7.678571, Rotate Accuracy 25.017857, Time 266.434558
Epoch 7 | Batch 0/132 | Loss 2834.504639 | Rotate Loss 3225.101562 | Time 0.898282
Epoch 7 | Batch 10/132 | Loss 2880.091242 | Rotate Loss 3244.652699 | Time 0.936002
Epoch 7 | Batch 20/132 | Loss 2874.041795 | Rotate Loss 3265.726749 | Time 0.941279
Epoch 7 | Batch 30/132 | Loss 2881.614778 | Rotate Loss 3280.788306 | Time 0.938074
Epoch 7 | Batch 40/132 | Loss 2869.123351 | Rotate Loss 3276.257241 | Time 0.936255
Epoch 7 | Batch 50/132 | Loss 2857.554199 | Rotate Loss 3263.532016 | Time 0.936966
Epoch 7 | Batch 60/132 | Loss 2840.328453 | Rotate Loss 3252.063717 | Time 0.938675
Epoch 7 | Batch 70/132 | Loss 2828.007847 | Rotate Loss 3237.577630 | Time 0.939108
Epoch 7 | Batch 80/132 | Loss 2825.418077 | Rotate Loss 3230.023775 | Time 0.955625
Epoch 7 | Batch 90/132 | Loss 2819.059820 | Rotate Loss 3221.292539 | Time 0.955133
Epoch 7 | Batch 100/132 | Loss 2811.506328 | Rotate Loss 3212.312307 | Time 0.955976
Epoch 7 | Batch 110/132 | Loss 2805.595899 | Rotate Loss 3203.853322 | Time 0.955083
Epoch 7 | Batch 120/132 | Loss 2798.011795 | Rotate Loss 3196.007748 | Time 0.954488
Epoch 7 | Batch 130/132 | Loss 2790.754633 | Rotate Loss 3189.831435 | Time 0.955827
Epoch 7 : Accuracy 7.797619, Rotate Accuracy 25.000000, Time 266.603349
Epoch 8 | Batch 0/132 | Loss 2601.368408 | Rotate Loss 3065.230469 | Time 0.925819
Epoch 8 | Batch 10/132 | Loss 2677.444935 | Rotate Loss 3097.436435 | Time 0.960354
Epoch 8 | Batch 20/132 | Loss 2664.774449 | Rotate Loss 3088.004464 | Time 0.960744
Epoch 8 | Batch 30/132 | Loss 2647.893767 | Rotate Loss 3100.988785 | Time 0.960167
Epoch 8 | Batch 40/132 | Loss 2643.069800 | Rotate Loss 3091.209318 | Time 0.959488
Epoch 8 | Batch 50/132 | Loss 2630.387059 | Rotate Loss 3082.312960 | Time 0.965316
Epoch 8 | Batch 60/132 | Loss 2626.231882 | Rotate Loss 3077.401127 | Time 0.962455
Epoch 8 | Batch 70/132 | Loss 2618.569865 | Rotate Loss 3070.180733 | Time 0.962656
Epoch 8 | Batch 80/132 | Loss 2618.363528 | Rotate Loss 3063.239149 | Time 0.964193
Epoch 8 | Batch 90/132 | Loss 2613.205709 | Rotate Loss 3059.214586 | Time 0.963354
Epoch 8 | Batch 100/132 | Loss 2605.389605 | Rotate Loss 3055.717242 | Time 0.945623
Epoch 8 | Batch 110/132 | Loss 2596.732389 | Rotate Loss 3045.820911 | Time 0.959876
Epoch 8 | Batch 120/132 | Loss 2591.629570 | Rotate Loss 3039.160640 | Time 0.960917
Epoch 8 | Batch 130/132 | Loss 2580.553046 | Rotate Loss 3031.910991 | Time 0.959098
Epoch 8 : Accuracy 8.011905, Rotate Accuracy 25.023810, Time 270.499153
Epoch 9 | Batch 0/132 | Loss 2540.348389 | Rotate Loss 2926.558594 | Time 0.894763
Epoch 9 | Batch 10/132 | Loss 2486.418923 | Rotate Loss 2904.976918 | Time 0.959556
Epoch 9 | Batch 20/132 | Loss 2465.450044 | Rotate Loss 2939.481399 | Time 0.958875
Epoch 9 | Batch 30/132 | Loss 2451.370416 | Rotate Loss 2925.538936 | Time 0.959926
Epoch 9 | Batch 40/132 | Loss 2456.636421 | Rotate Loss 2930.991425 | Time 0.957353
Epoch 9 | Batch 50/132 | Loss 2455.595818 | Rotate Loss 2927.781556 | Time 0.959511
Epoch 9 | Batch 60/132 | Loss 2452.846151 | Rotate Loss 2925.589588 | Time 0.956939
Epoch 9 | Batch 70/132 | Loss 2443.427253 | Rotate Loss 2925.456646 | Time 0.963664
Epoch 9 | Batch 80/132 | Loss 2438.266933 | Rotate Loss 2922.366464 | Time 0.959359
Epoch 9 | Batch 90/132 | Loss 2433.445710 | Rotate Loss 2916.206259 | Time 0.960614
Epoch 9 | Batch 100/132 | Loss 2426.486633 | Rotate Loss 2914.474087 | Time 0.961210
Epoch 9 | Batch 110/132 | Loss 2420.542384 | Rotate Loss 2915.330518 | Time 0.961474
Epoch 9 | Batch 120/132 | Loss 2411.253636 | Rotate Loss 2911.387429 | Time 0.961554
Epoch 9 | Batch 130/132 | Loss 2403.752922 | Rotate Loss 2907.482884 | Time 0.956769
Epoch 9 : Accuracy 8.095238, Rotate Accuracy 24.994048, Time 270.893638
Epoch 10 | Batch 0/132 | Loss 2221.455566 | Rotate Loss 2854.003906 | Time 0.925349
Epoch 10 | Batch 10/132 | Loss 2322.731246 | Rotate Loss 2849.131037 | Time 0.984023
Epoch 10 | Batch 20/132 | Loss 2325.833019 | Rotate Loss 2846.640811 | Time 0.950950
Epoch 10 | Batch 30/132 | Loss 2333.635191 | Rotate Loss 2848.386845 | Time 0.951991
Epoch 10 | Batch 40/132 | Loss 2326.745207 | Rotate Loss 2847.121856 | Time 0.951645
Epoch 10 | Batch 50/132 | Loss 2308.675264 | Rotate Loss 2841.394378 | Time 0.952416
Epoch 10 | Batch 60/132 | Loss 2305.167516 | Rotate Loss 2835.372182 | Time 0.954067
Epoch 10 | Batch 70/132 | Loss 2297.745172 | Rotate Loss 2831.778114 | Time 0.953215
Epoch 10 | Batch 80/132 | Loss 2290.841815 | Rotate Loss 2825.911169 | Time 0.950561
Epoch 10 | Batch 90/132 | Loss 2285.997382 | Rotate Loss 2823.681190 | Time 0.951241
Epoch 10 | Batch 100/132 | Loss 2278.636175 | Rotate Loss 2819.052212 | Time 0.953605
Epoch 10 | Batch 110/132 | Loss 2272.738519 | Rotate Loss 2815.364724 | Time 0.952124
Epoch 10 | Batch 120/132 | Loss 2265.409837 | Rotate Loss 2814.598463 | Time 0.954395
Epoch 10 | Batch 130/132 | Loss 2256.402482 | Rotate Loss 2810.908427 | Time 0.957425
Epoch 10 : Accuracy 7.892857, Rotate Accuracy 24.982143, Time 259.928562
Epoch 11 | Batch 0/132 | Loss 2267.006836 | Rotate Loss 2833.503906 | Time 0.891370
Epoch 11 | Batch 10/132 | Loss 2189.261697 | Rotate Loss 2773.181108 | Time 0.952619
Epoch 11 | Batch 20/132 | Loss 2152.551252 | Rotate Loss 2776.986793 | Time 0.952404
Epoch 11 | Batch 30/132 | Loss 2162.066292 | Rotate Loss 2768.294733 | Time 0.956805
Epoch 11 | Batch 40/132 | Loss 2164.367482 | Rotate Loss 2763.259242 | Time 0.936504
Epoch 11 | Batch 50/132 | Loss 2157.132853 | Rotate Loss 2760.036765 | Time 0.943141
Epoch 11 | Batch 60/132 | Loss 2155.233200 | Rotate Loss 2747.722208 | Time 0.935883
Epoch 11 | Batch 70/132 | Loss 2154.527112 | Rotate Loss 2747.773052 | Time 0.932889
Epoch 11 | Batch 80/132 | Loss 2145.483543 | Rotate Loss 2741.073929 | Time 0.936619
Epoch 11 | Batch 90/132 | Loss 2141.516541 | Rotate Loss 2739.770390 | Time 0.936766
Epoch 11 | Batch 100/132 | Loss 2141.759390 | Rotate Loss 2735.810682 | Time 0.932059
Epoch 11 | Batch 110/132 | Loss 2138.202244 | Rotate Loss 2733.116026 | Time 0.944052
Epoch 11 | Batch 120/132 | Loss 2132.894586 | Rotate Loss 2727.832386 | Time 0.936988
Epoch 11 | Batch 130/132 | Loss 2126.400579 | Rotate Loss 2719.346076 | Time 0.931869
Epoch 11 : Accuracy 7.845238, Rotate Accuracy 25.035714, Time 255.883918
Epoch 12 | Batch 0/132 | Loss 2059.765625 | Rotate Loss 2528.214844 | Time 4.125480
Epoch 12 | Batch 10/132 | Loss 2079.992354 | Rotate Loss 2644.612571 | Time 0.958435
Epoch 12 | Batch 20/132 | Loss 2076.457758 | Rotate Loss 2637.354353 | Time 0.964632
Epoch 12 | Batch 30/132 | Loss 2067.586981 | Rotate Loss 2629.807964 | Time 0.959978
Epoch 12 | Batch 40/132 | Loss 2058.906488 | Rotate Loss 2644.928449 | Time 0.958580
Epoch 12 | Batch 50/132 | Loss 2054.873198 | Rotate Loss 2636.691866 | Time 0.959766
Epoch 12 | Batch 60/132 | Loss 2048.510840 | Rotate Loss 2636.951140 | Time 0.959591
Epoch 12 | Batch 70/132 | Loss 2045.280827 | Rotate Loss 2631.779985 | Time 0.964665
Epoch 12 | Batch 80/132 | Loss 2038.746719 | Rotate Loss 2635.492380 | Time 0.960359
Epoch 12 | Batch 90/132 | Loss 2032.159938 | Rotate Loss 2632.803829 | Time 0.960145
Epoch 12 | Batch 100/132 | Loss 2028.290170 | Rotate Loss 2624.277421 | Time 0.959701
Epoch 12 | Batch 110/132 | Loss 2024.059304 | Rotate Loss 2617.134607 | Time 0.961152
Epoch 12 | Batch 120/132 | Loss 2019.176976 | Rotate Loss 2613.909446 | Time 0.961787
Epoch 12 | Batch 130/132 | Loss 2016.760205 | Rotate Loss 2609.471225 | Time 0.959232
Epoch 12 : Accuracy 8.011905, Rotate Accuracy 25.107143, Time 252.493303
Epoch 13 | Batch 0/132 | Loss 2023.794678 | Rotate Loss 2501.531250 | Time 0.889988
Epoch 13 | Batch 10/132 | Loss 1958.609264 | Rotate Loss 2504.267045 | Time 0.956868
Epoch 13 | Batch 20/132 | Loss 1932.766352 | Rotate Loss 2511.237909 | Time 0.954897
Epoch 13 | Batch 30/132 | Loss 1931.354205 | Rotate Loss 2505.003654 | Time 0.949939
Epoch 13 | Batch 40/132 | Loss 1942.170270 | Rotate Loss 2516.117188 | Time 0.949587
Epoch 13 | Batch 50/132 | Loss 1939.287205 | Rotate Loss 2507.199372 | Time 0.949465
Epoch 13 | Batch 60/132 | Loss 1937.766594 | Rotate Loss 2503.061732 | Time 0.949412
Epoch 13 | Batch 70/132 | Loss 1938.165799 | Rotate Loss 2503.866472 | Time 0.934436
Epoch 13 | Batch 80/132 | Loss 1930.328871 | Rotate Loss 2498.545139 | Time 0.931528
Epoch 13 | Batch 90/132 | Loss 1925.545291 | Rotate Loss 2489.154919 | Time 0.926873
Epoch 13 | Batch 100/132 | Loss 1922.906665 | Rotate Loss 2483.252669 | Time 0.937227
Epoch 13 | Batch 110/132 | Loss 1918.795490 | Rotate Loss 2479.753449 | Time 0.926852
Epoch 13 | Batch 120/132 | Loss 1917.348316 | Rotate Loss 2478.049006 | Time 0.930465
Epoch 13 | Batch 130/132 | Loss 1911.271706 | Rotate Loss 2470.596344 | Time 0.938370
Epoch 13 : Accuracy 7.845238, Rotate Accuracy 25.404762, Time 267.263227
Epoch 14 | Batch 0/132 | Loss 1773.203247 | Rotate Loss 2434.304688 | Time 0.887862
Epoch 14 | Batch 10/132 | Loss 1813.837325 | Rotate Loss 2360.625710 | Time 0.929544
Epoch 14 | Batch 20/132 | Loss 1820.381673 | Rotate Loss 2381.181920 | Time 0.935113
Epoch 14 | Batch 30/132 | Loss 1821.506710 | Rotate Loss 2375.100554 | Time 0.930051
Epoch 14 | Batch 40/132 | Loss 1824.559698 | Rotate Loss 2370.329268 | Time 0.936451
Epoch 14 | Batch 50/132 | Loss 1825.621017 | Rotate Loss 2367.817172 | Time 0.932076
Epoch 14 | Batch 60/132 | Loss 1830.238085 | Rotate Loss 2362.596952 | Time 0.931346
Epoch 14 | Batch 70/132 | Loss 1831.408067 | Rotate Loss 2359.631052 | Time 0.935930
Epoch 14 | Batch 80/132 | Loss 1830.158761 | Rotate Loss 2356.982060 | Time 0.933108
Epoch 14 | Batch 90/132 | Loss 1826.575658 | Rotate Loss 2354.821686 | Time 0.933456
Epoch 14 | Batch 100/132 | Loss 1822.534031 | Rotate Loss 2346.782681 | Time 0.933085
Epoch 14 | Batch 110/132 | Loss 1815.903257 | Rotate Loss 2343.045432 | Time 0.927354
Epoch 14 | Batch 120/132 | Loss 1810.500581 | Rotate Loss 2337.855340 | Time 0.928896
Epoch 14 | Batch 130/132 | Loss 1804.084222 | Rotate Loss 2332.277135 | Time 0.934081
Epoch 14 : Accuracy 7.809524, Rotate Accuracy 25.892857, Time 264.705616
Epoch 15 | Batch 0/132 | Loss 1651.285767 | Rotate Loss 2163.765625 | Time 0.875247
Epoch 15 | Batch 10/132 | Loss 1755.433305 | Rotate Loss 2262.182884 | Time 0.938595
Epoch 15 | Batch 20/132 | Loss 1732.882301 | Rotate Loss 2255.519903 | Time 0.936433
Epoch 15 | Batch 30/132 | Loss 1739.209965 | Rotate Loss 2245.220388 | Time 0.939695
Epoch 15 | Batch 40/132 | Loss 1729.023268 | Rotate Loss 2243.602896 | Time 0.935391
Epoch 15 | Batch 50/132 | Loss 1723.412801 | Rotate Loss 2243.810815 | Time 0.940389
Epoch 15 | Batch 60/132 | Loss 1723.154783 | Rotate Loss 2235.339203 | Time 0.937707
Epoch 15 | Batch 70/132 | Loss 1715.244409 | Rotate Loss 2226.965779 | Time 0.938898
Epoch 15 | Batch 80/132 | Loss 1712.692196 | Rotate Loss 2219.669801 | Time 13.418080
Epoch 15 | Batch 90/132 | Loss 1710.271111 | Rotate Loss 2213.983946 | Time 0.942167
Epoch 15 | Batch 100/132 | Loss 1710.082192 | Rotate Loss 2211.389194 | Time 0.938729
Epoch 15 | Batch 110/132 | Loss 1705.187165 | Rotate Loss 2207.549655 | Time 0.937494
Epoch 15 | Batch 120/132 | Loss 1700.615825 | Rotate Loss 2206.281508 | Time 0.942535
Epoch 15 | Batch 130/132 | Loss 1694.400507 | Rotate Loss 2200.425453 | Time 0.939218
Epoch 15 : Accuracy 7.690476, Rotate Accuracy 26.119048, Time 265.708165
Epoch 16 | Batch 0/132 | Loss 1756.546997 | Rotate Loss 2112.929688 | Time 0.878100
Epoch 16 | Batch 10/132 | Loss 1672.007191 | Rotate Loss 2095.768466 | Time 0.936965
Epoch 16 | Batch 20/132 | Loss 1655.003267 | Rotate Loss 2128.677269 | Time 0.934278
Epoch 16 | Batch 30/132 | Loss 1647.146240 | Rotate Loss 2116.091986 | Time 0.937193
Epoch 16 | Batch 40/132 | Loss 1638.426463 | Rotate Loss 2119.615187 | Time 0.936792
Epoch 16 | Batch 50/132 | Loss 1632.550444 | Rotate Loss 2121.570695 | Time 0.935237
Epoch 16 | Batch 60/132 | Loss 1621.327679 | Rotate Loss 2116.274462 | Time 0.937453
Epoch 16 | Batch 70/132 | Loss 1611.182882 | Rotate Loss 2111.017165 | Time 0.939809
Epoch 16 | Batch 80/132 | Loss 1605.520571 | Rotate Loss 2108.295621 | Time 0.937658
Epoch 16 | Batch 90/132 | Loss 1600.596052 | Rotate Loss 2106.927112 | Time 0.937237
Epoch 16 | Batch 100/132 | Loss 1601.304017 | Rotate Loss 2100.039449 | Time 0.941889
Epoch 16 | Batch 110/132 | Loss 1598.202893 | Rotate Loss 2095.961325 | Time 0.953403
Epoch 16 | Batch 120/132 | Loss 1594.243835 | Rotate Loss 2092.689179 | Time 0.946926
Epoch 16 | Batch 130/132 | Loss 1590.994873 | Rotate Loss 2088.289868 | Time 0.945715
Epoch 16 : Accuracy 7.702381, Rotate Accuracy 26.375000, Time 266.174192
Epoch 17 | Batch 0/132 | Loss 1576.448730 | Rotate Loss 2065.031250 | Time 0.877200
Epoch 17 | Batch 10/132 | Loss 1545.950750 | Rotate Loss 2027.531960 | Time 0.941525
Epoch 17 | Batch 20/132 | Loss 1528.866031 | Rotate Loss 2010.665737 | Time 0.939820
Epoch 17 | Batch 30/132 | Loss 1531.174316 | Rotate Loss 2031.384829 | Time 0.933255
Epoch 17 | Batch 40/132 | Loss 1533.312134 | Rotate Loss 2035.676353 | Time 0.932944
Epoch 17 | Batch 50/132 | Loss 1527.972448 | Rotate Loss 2025.459635 | Time 0.936703
Epoch 17 | Batch 60/132 | Loss 1521.495493 | Rotate Loss 2020.596119 | Time 0.942691
Epoch 17 | Batch 70/132 | Loss 1517.100923 | Rotate Loss 2019.898052 | Time 0.939226
Epoch 17 | Batch 80/132 | Loss 1514.943576 | Rotate Loss 2018.622348 | Time 0.940675
Epoch 17 | Batch 90/132 | Loss 1510.787572 | Rotate Loss 2017.970038 | Time 0.937820
Epoch 17 | Batch 100/132 | Loss 1506.881143 | Rotate Loss 2016.034305 | Time 0.963192
Epoch 17 | Batch 110/132 | Loss 1504.446475 | Rotate Loss 2017.201682 | Time 0.941092
Epoch 17 | Batch 120/132 | Loss 1496.679819 | Rotate Loss 2017.671358 | Time 0.936895
Epoch 17 | Batch 130/132 | Loss 1493.720095 | Rotate Loss 2016.402880 | Time 0.936611
Epoch 17 : Accuracy 7.690476, Rotate Accuracy 26.785714, Time 267.297196
Epoch 18 | Batch 0/132 | Loss 1470.933105 | Rotate Loss 1893.191406 | Time 0.893655
Epoch 18 | Batch 10/132 | Loss 1432.685525 | Rotate Loss 1991.029830 | Time 0.940277
Epoch 18 | Batch 20/132 | Loss 1419.976254 | Rotate Loss 1958.271763 | Time 0.941400
Epoch 18 | Batch 30/132 | Loss 1414.968096 | Rotate Loss 1966.284400 | Time 0.940268
Epoch 18 | Batch 40/132 | Loss 1421.618423 | Rotate Loss 1967.699695 | Time 0.936713
Epoch 18 | Batch 50/132 | Loss 1421.868502 | Rotate Loss 1969.484528 | Time 0.945665
Epoch 18 | Batch 60/132 | Loss 1421.860246 | Rotate Loss 1974.612129 | Time 0.939489
Epoch 18 | Batch 70/132 | Loss 1415.736956 | Rotate Loss 1976.515845 | Time 0.944882
Epoch 18 | Batch 80/132 | Loss 1407.968953 | Rotate Loss 1977.010947 | Time 0.939951
Epoch 18 | Batch 90/132 | Loss 1400.104388 | Rotate Loss 1973.376932 | Time 0.964522
